src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-21 17:00,-2,145,0,0,Mostly Cloudy,1012,47,76,0,49,24
wunder,hourly,2016-03-21 22:00,-1,129,0,1,Overcast,1008,42,84,0,63,19
wunder,hourly,2016-03-21 09:00,-3,168,0,1,Mostly Cloudy,1021,34,73,0,72,10
wunder,hourly,2016-03-20 14:00,-7,313,0,0,Partly Cloudy,1026,40,45,0,44,18
wunder,hourly,2016-03-21 19:00,-1,132,0,0,Overcast,1010,46,80,0,55,19
wunder,hourly,2016-03-20 23:00,-3,287,0,0,Overcast,1024,34,83,0,74,6
wunder,hourly,2016-03-20 17:00,-5,305,0,0,Mostly Cloudy,1025,40,76,0,52,18
wunder,hourly,2016-03-21 03:00,-3,266,0,0,Overcast,1023,32,85,0,79,5
wunder,hourly,2016-03-21 11:00,-3,165,0,0,Mostly Cloudy,1020,40,70,0,56,19
wunder,hourly,2016-03-20 21:00,-4,301,0,0,Overcast,1025,36,85,0,63,10
wunder,hourly,2016-03-21 20:00,-1,127,0,0,Overcast,1009,44,85,0,59,19
wunder,hourly,2016-03-20 20:00,-4,298,0,0,Overcast,1025,37,88,0,60,11
wunder,hourly,2016-03-21 05:00,-3,235,0,0,Overcast,1022,31,82,0,83,2
wunder,hourly,2016-03-21 18:00,-1,141,0,0,Overcast,1011,47,82,0,52,23
wunder,hourly,2016-03-20 15:00,-6,311,0,0,Partly Cloudy,1026,40,53,0,45,19
wunder,hourly,2016-03-20 18:00,-4,304,0,0,Mostly Cloudy,1025,39,75,0,53,16
wunder,hourly,2016-03-21 14:00,-3,156,0,0,Mostly Cloudy,1016,45,65,0,48,23
wunder,hourly,2016-03-21 23:00,-1,133,0,1,Overcast,1007,41,83,0,66,19
wunder,hourly,2016-03-21 08:00,-3,176,0,1,Mostly Cloudy,1021,32,75,0,80,6
wunder,hourly,2016-03-20 19:00,-4,301,0,0,Overcast,1025,38,80,0,56,13
wunder,hourly,2016-03-20 22:00,-4,292,0,0,Overcast,1025,35,85,0,68,6
wunder,hourly,2016-03-21 10:00,-4,168,0,0,Mostly Cloudy,1020,37,72,0,63,16
wunder,hourly,2016-03-21 16:00,-2,148,0,0,Mostly Cloudy,1013,47,74,0,47,26
wunder,hourly,2016-03-20 16:00,-5,308,0,0,Mostly Cloudy,1025,40,79,0,49,18
wunder,hourly,2016-03-20 13:00,-7,316,0,0,Partly Cloudy,1027,40,54,0,44,18
wunder,hourly,2016-03-21 06:00,-3,211,0,0,Mostly Cloudy,1022,31,77,0,84,3
wunder,hourly,2016-03-22 00:00,0,137,0,1,Overcast,1006,41,81,0,69,18
wunder,hourly,2016-03-21 04:00,-3,258,0,0,Overcast,1023,32,85,0,80,3
wunder,hourly,2016-03-21 12:00,-4,162,0,0,Partly Cloudy,1018,42,51,0,52,21
wunder,hourly,2016-03-21 15:00,-2,150,0,0,Mostly Cloudy,1014,47,65,0,47,24
wunder,hourly,2016-03-21 07:00,-3,190,0,1,Mostly Cloudy,1022,31,77,0,84,5
wunder,hourly,2016-03-21 01:00,-3,275,0,0,Overcast,1024,32,81,0,80,5
wunder,hourly,2016-03-21 02:00,-3,267,0,0,Overcast,1023,32,81,0,78,5
wunder,hourly,2016-03-21 00:00,-3,280,0,0,Overcast,1024,33,84,0,77,5
wunder,hourly,2016-03-21 21:00,-1,126,0,0,Overcast,1008,43,84,0,61,19
wunder,hourly,2016-03-21 13:00,-3,158,0,0,Mostly Cloudy,1017,44,64,0,49,21
