src,type,key,dewpoint,wdir,qpf,pop,condition,mslp,temp,sky,snow,humidity,wspd
wunder,hourly,2016-03-11 22:00,6,194,0,1,Clear,1019,52,0,0,70,18
wunder,hourly,2016-03-11 18:00,6,182,0,0,Clear,1019,58,0,0,59,21
wunder,hourly,2016-03-11 06:00,-2,145,0,1,Clear,1026,34,19,0,81,8
wunder,hourly,2016-03-11 12:00,5,175,0,0,Clear,1023,57,2,0,55,21
wunder,hourly,2016-03-11 01:00,-1,165,0,0,Clear,1026,36,2,0,82,5
wunder,hourly,2016-03-10 23:00,-1,156,0,0,Clear,1025,37,0,0,80,5
wunder,hourly,2016-03-11 17:00,6,185,0,0,Clear,1019,60,0,0,53,23
wunder,hourly,2016-03-11 07:00,-2,144,0,1,Clear,1026,35,19,0,78,10
wunder,hourly,2016-03-11 23:00,6,194,0,2,Clear,1019,52,0,0,73,16
wunder,hourly,2016-03-11 03:00,-1,158,0,0,Clear,1026,35,12,0,83,5
wunder,hourly,2016-03-11 08:00,-1,152,0,1,Clear,1026,38,17,0,74,11
wunder,hourly,2016-03-12 03:00,6,206,0,3,Clear,1018,48,0,0,83,14
wunder,hourly,2016-03-11 13:00,6,181,0,0,Clear,1022,59,2,0,53,23
wunder,hourly,2016-03-12 05:00,5,205,0,3,Clear,1018,46,3,0,84,11
wunder,hourly,2016-03-11 15:00,6,185,0,0,Clear,1020,62,0,0,48,24
wunder,hourly,2016-03-12 00:00,6,196,0,2,Clear,1018,51,0,0,75,14
wunder,hourly,2016-03-12 02:00,6,203,0,3,Clear,1018,49,0,0,80,14
wunder,hourly,2016-03-11 21:00,6,191,0,1,Clear,1019,53,0,0,67,18
wunder,hourly,2016-03-12 04:00,5,205,0,3,Clear,1018,47,1,0,81,13
wunder,hourly,2016-03-11 11:00,4,173,0,0,Clear,1024,53,12,0,59,18
wunder,hourly,2016-03-11 05:00,-2,148,0,1,Clear,1026,34,18,0,83,8
wunder,hourly,2016-03-11 16:00,6,185,0,0,Clear,1019,61,0,0,50,26
wunder,hourly,2016-03-11 19:00,6,185,0,0,Clear,1019,56,0,0,63,19
wunder,hourly,2016-03-10 20:00,-1,177,0,0,Clear,1025,39,0,0,71,2
wunder,hourly,2016-03-10 19:00,-1,185,0,0,Clear,1024,42,0,0,66,0
wunder,hourly,2016-03-11 00:00,-1,159,0,0,Clear,1026,36,0,0,81,5
wunder,hourly,2016-03-11 10:00,2,168,0,0,Clear,1025,48,2,0,63,16
wunder,hourly,2016-03-11 14:00,6,180,0,0,Clear,1021,61,1,0,51,24
wunder,hourly,2016-03-11 04:00,-1,152,0,0,Clear,1026,34,19,0,83,6
wunder,hourly,2016-03-11 02:00,-1,161,0,0,Clear,1026,35,3,0,84,6
wunder,hourly,2016-03-10 18:00,-1,295,0,0,Clear,1023,44,0,0,60,0
wunder,hourly,2016-03-10 22:00,-1,161,0,0,Clear,1025,37,0,0,79,5
wunder,hourly,2016-03-12 01:00,6,199,0,2,Clear,1018,50,0,0,77,14
wunder,hourly,2016-03-11 09:00,1,160,0,1,Clear,1026,43,1,0,68,14
wunder,hourly,2016-03-10 21:00,-1,170,0,0,Clear,1025,38,0,0,77,5
wunder,hourly,2016-03-11 20:00,6,188,0,0,Clear,1019,54,0,0,65,19
